序號,統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期
1852,54134548,宏恩旅行社有限公司,澎湖縣馬公市長安里仁愛路40號(1樓),呂嘉淳,3000000,1020307
1853,54134553,辰洧企業有限公司,臺中市北屯區舊社里舊社巷30-1號,蕭羽琇,500000,1020307
1854,54134569,一零八鼎?國際有限公司,臺中市潭子區家興里大通街17號1樓,林文鋒,500000,1020307
1855,54134575,博捷智慧科技有限公司,臺中市南屯區文山里保安三街92號1樓,鍾耀仁,1000000,1020307
1856,54134580,鼎誠國際企業有限公司,桃園縣八德市文昌街111巷5號,張上豪,250000,1020307
1857,54134596,欣興生化科技有限公司,桃園縣龜山鄉萬壽路二段339號7樓,江好璋,200000,1020307
1858,54134603,財金有限公司,新竹縣竹東鎮東寧里中豐路一段85巷3弄11號1樓,陳明宏,200000,1020307
1859,54134630,向富工程有限公司,臺中市太平區新興里新興路63巷11號1樓,賴芸如,500000,1020307
1860,54134667,五月事業有限公司,臺中市西區後龍里民權路217巷5號1樓,徐玉婷,200000,1020307
1861,54134673,翊芳工程有限公司,桃園縣楊梅市東森路55巷16號,吳宙霖,3000000,1020307
1862,54134688,久暘工程有限公司,桃園縣桃園市大興里春日路1119號3樓之3,徐文蔭,6000000,1020307
1863,54134701,宏昇廣告材料有限公司,彰化縣員林鎮三條里21鄰員水路二段100號1樓,江碧?,500000,1020307
1864,54134717,中旺股份有限公司,彰化縣永靖鄉永北村永福路一段116號1樓,高文英,400000,1020307
1865,54134723,茗發不動產經紀有限公司,新竹縣竹北市中興里光明六路東二段20-3號2樓,周祝伶,1000000,1020307
1866,54134738,嘻準設計有限公司,桃園縣八德市廣隆里國豐五街38號11樓,呂一帆,800000,1020307
1867,54134759,龍食天下企業有限公司,桃園縣大園鄉五權村16鄰下埔34之1號2樓,游凱嵐,100000,1020307
1868,54134765,阡鉅不動產開發有限公司,桃園縣大園鄉橫峰村高鐵北路二段182號1樓,李源得,1000000,1020307
1869,54134771,日月之星大飯店有限公司,南投縣魚池鄉水社村中山路110號,劉紘任,16000000,1020308
1870,54168672,寰宇健體有限公司,臺北市大安區忠孝東路4段169號6樓之1,韓孝先,100000,1020304
1871,54168687,赫徠森國際企業有限公司,臺北市中山區南京東路2段137號14樓,深町政則,1000000,1020301
1872,54168693,先進精密系統股份有限公司,臺北市內湖區內湖路1段396號2樓之1,詹紫翎,80000000,1020304
1873,54168722,福億有限公司,臺北市中山區南京東路3段201號3樓,吳囷憑,500000,1020304
1874,54168737,發現文化事業有限公司,臺北市中正區許昌街42-1號10樓,馮振隆,1000000,1020304
1875,54168743,紫陽台開發有限公司,臺北市大安區敦化南路1段160巷10號1樓,王以和,1000000,1020304
1876,54168758,唯特應材科技有限公司,臺北市北投區公館路300號,嚴竣騰,1000000,1020304
1877,54168764,台灣福闊有限公司,臺北市中山區南京東路2段76號4樓,邱崇南,1000000,1020304
1878,54168770,精研國際傳播事業有限公司,臺北市信義區基隆路1段155號7樓,呂文元,1200000,1020304
1879,54168785,佶富工程有限公司,臺北市北投區行義路31巷9號3樓,李丁山,1000000,1020304
1880,54168791,聚山有限公司,臺北市大同區承德路3段143巷3號3樓,留通勝,500000,1020304
1881,54168808,喜麗裝飾建材有限公司,臺北市文山區辛亥路5段81號,陳隆浩,3000000,1020304
1882,54168820,大方國際餐飲股份有限公司,臺北市中山區中山北路1段121巷18號1、2、3樓,林真,500000,1020304
1883,54168841,嵩昊生物研發科技有限公司,臺北市中山區建國北路2段3巷2-1號,甘致平,3000000,1020304
1884,54168862,驊廷生技實業有限公司,臺北市中山區林森北路500號5樓,江梅,500000,1020304
1885,54168878,興聯機械國際有限公司,臺北市內湖區堤頂大道1段327號3樓,賴滄坡,2000000,1020301
1886,54168883,萬寶龍實業有限公司,臺北市大安區忠孝東路4段333號12樓,李修道,500000,1020304
1887,54168899,蒙斯特農研有限公司,臺北市中正區汀州路2段285號（1樓）,林暉閔,1000000,1020304
1888,54168906,迪可專業照明有限公司,臺北市內湖區金湖路373號1樓,嚴友良,1000000,1020304
1889,54168912,力寶國際有限公司,臺北市內湖區民權東路6段322號,謝宏偉,5000000,1020304
1890,54168928,宏中投資有限公司,臺北市信義區忠孝東路5段1之7號7樓,李穎諶,1000000,1020304
1891,54168933,和眾技術服務股份有限公司,臺北市中山區德惠街9號6樓,孫靜源,3000000,1020304
1892,54168949,世新國際藝術有限公司,臺北市信義區光復南路495號4樓,鄭貴尹,2300000,1020304
1893,54168954,宜廷理貨有限公司,臺北市中山區南京東路3段189號4樓,林威志,60000,1020304
1894,54168960,祥正投資股份有限公司,臺北市松山區健康路288號2樓,黃明月,20000000,1020304
1895,54168976,英輝投資股份有限公司,臺北市松山區撫遠街249巷16號2樓,廖淑嬌,30000000,1020304
1896,54168981,神通國際股份有限公司,臺北市信義區光復南路421巷2弄10號1樓,薛榮宗,800000,1020304
1897,54168997,兆詠企業有限公司,臺北市中山區吉林路22巷8號6樓,吳珮璇,1000000,1020304
1898,54169010,錸澤企業股份有限公司,臺北市中正區漢口街1段110號7樓之14,黃靜心,1000000,1020304
1899,54169026,筑園國際設計顧問有限公司,臺北市中山區中山北路2段27巷2號4樓之2,張惇惠,100000,1020305
1900,54169031,泰鍚全球有限公司,臺北市大同區長安西路257號1樓,吳志鴻,200000,1020305
1901,54169047,榮台投資股份有限公司,臺北市中正區博愛路33號1樓,宋興亮,80000000,1020305
1902,54169052,亞特伍德室內裝修有限公司,臺北市大安區光復南路268號6樓之1,陳峻博,10000000,1020305
1903,54169068,三心行有限公司,臺北市中山區建國北路1段92巷6號1樓,張許傑,7500000,1020305
1904,54169074,柏益有限公司,臺北市中山區新生北路2段115巷5號1樓,黃秀蘭,70000,1020305
1905,54169095,昇龍人力派遣有限公司,臺北市松山區復興北路369號9樓之1,蕭豐昇,5000000,1020305
1906,54169102,福得有限公司,臺北市松山區八德路3段200號3樓之1,李亞梅,2000000,1020305
1907,54169118,夏徽國際股份有限公司,臺北市松山區南京東路4段51之2號7樓,陳宏仁,4000000,1020305
1908,54169124,依捷有限公司,臺北市松山區南京東路4段93號12樓,羅以捷,100000,1020305
1909,54169145,音創國際有限公司,臺北市南港區東新路街92號4樓之1,朱陳婉如,1000000,1020305
1910,54169150,麒寰國際股份有限公司,臺北市中山區南京東路3段189號8樓,陳慧芳,5000000,1020305
1911,54169166,騏森有限公司,臺北市中山區北安路458巷41弄28號1樓,江葆妮,350000,1020305
1912,54169172,愛帝目恩典技術有限公司,臺北市中山區長春路378號6樓,許春平,1000000,1020305
1913,54169187,悠活國際旅行社股份有限公司,臺北市中山區復興北路2號7樓之9,劉淑珍,3000000,1020305
1914,54169193,諾拿夫有限公司,臺北市大安區和平東路2段42號9樓之3,符策翔,450000,1020305
1915,54169200,采靚國際有限公司,臺北市北投區立農街2段273巷13號4樓,胡佩怡,200000,1020305
1916,54169216,碁石媒體有限公司,臺北市信義區信義路5段7號52樓之1,黃國倫,5000000,1020305
1917,54169222,禾家餐飲有限公司,臺北市大安區延吉街131巷37號,周倢如,1545000,1020305
1918,54169237,革森有限公司,臺北市中山區吉林路245號4樓,曹祐銘,80000,1020305
1919,54169243,佳必森工程顧問股份有限公司,臺北市信義區基隆路1段111號8樓,李素津,10000000,1020306
1920,54169258,樂盛有限公司,臺北市信義區基隆路1段155號11樓之5,柴崇荃,29335932,1020305
1921,54169264,生鉑室內裝修有限公司,臺北市北投區石仙路24號,黃銘生,300000,1020305
1922,54169270,祿存投資有限公司,臺北市松山區民生東路5段165號14樓之6,林芳菱,1000000,1020305
1923,54169285,鞍政有限公司,臺北市中山區中山北路1段11號14樓之1,林玓,5000000,1020306
1924,54169291,廣翰國際股份有限公司,臺北市信義區基隆路1段143號9樓,賴思菁,2000000,1020305
1925,54169308,寰科應用材料股份有限公司,臺北市信義區松智路1號11樓,蔡蕭美雪,500000,1020305
1926,54169314,艾迪德多媒體有限公司,臺北市中山區南京東路2段76號4樓,陳彥欽,500000,1020305
1927,54169320,正點行銷管理顧問有限公司,臺北市中正區開封街1段2號11樓之6,陳正賢,500000,1020305
1928,54169341,卡培爾國際有限公司,臺北市中山區松江路289-602號(6樓),郭明瑩,1000000,1020305
1929,54169356,敦凰顧問有限公司,臺北市信義區基隆路2段189號11樓之2,詹湘庭,2000000,1020305
1930,54169362,集悅科技有限公司,臺北市士林區忠誠路1段171巷12弄6號5樓,談應衡,120000,1020305
1931,54169378,生髮有限公司,臺北市大安區忠孝東路4段69之5號6樓,畢綜翔,200000,1020306
1932,54169383,耐觸通科技股份有限公司,臺北市大同區環河北路1段419號3樓,盧冠宏,3000000,1020306
1933,54169399,帝歐科技股份有限公司,臺北市內湖區洲子街100號2樓,金鎮?,5000000,1020307
1934,54169412,紘紀實業有限公司,臺北市中山區樂群二路297號10樓之3,洪慧彤,500000,1020306
1935,54169428,富允資產管理有限公司,臺北市松山區八德路4段312號9樓之4,陳怡萍,6000000,1020306
1936,54169433,台灣半導體照明股份有限公司,臺北市內湖區陽光街345巷5號8樓,余金龍,1000000,1020306
1937,54169454,串香珍企業有限公司,臺北市南港區忠孝東路7段598號,楊承樺,1000000,1020306
1938,54169481,金榮家具有限公司,臺北市內湖區康樂街20巷45號4樓,何乙豊,500000,1020306
1939,54169503,廣昇股份有限公司,臺北市信義區松山路331號3樓,張展華,5000000,1020306
1940,54169519,欽鼎貿易有限公司,臺北市中山區長春路40號6樓之5,陳有仁,10000000,1020306
1941,54169525,友友資產開發有限公司,臺北市中山區長春路24號,潘仁德,20000000,1020306
1942,54169530,中華能源生技有限公司,臺北市松山區民生東路4段97巷2弄9號2樓,吳康寧,1000000,1020306
1943,54169546,晶晶假期有限公司,臺北市中山區長春路26號地下一層樓,黃碧娥,10000000,1020306
1944,54169567,藝能創意有限公司,臺北市內湖區民權東路6段123巷24號8樓,黃祉朝,1000000,1020306
1945,54169573,廣祿投資有限公司,臺北市松山區民生東路5段165號14樓之6,吳明發,1000000,1020306
1946,54169588,誠毅實業有限公司,臺北市信義區和平東路3段435巷11號1樓,洪煇盛,6000000,1020306
1947,54169594,圓豆咖啡有限公司,臺北市大同區五原路22號4樓,黃震東,500000,1020306
1948,54169601,桑瑪克國際窗膜有限公司,臺北市士林區劍潭路51號,王中志,5000000,1020306
1949,54169617,金廣農園有限公司,臺北市中山區松江路375號5樓,郭文榮,2000000,1020306
1950,54169623,大城市開發建設有限公司,臺北市中正區延平南路61號10樓,陳維德,1000000,1020306
1951,54169638,毓笙實業有限公司,臺北市中山區錦西街3之1號,張晉銘,3000000,1020306
1952,54169659,易家居聯網科技有限公司,臺北市文山區育英街2之1號,徐政村,2000000,1020306
1953,54169665,濠得國際有限公司,臺北市內湖區成功路5段152巷9號1樓,唐秀珊,3000000,1020306
1954,54169671,尚德半導體有限公司,臺北市松山區八德路2段383號9樓之4,何仁杰,1000000,1020306
1955,54169686,倍速達實業有限公司,臺北市北投區承德路7段168巷1號1樓,許家豪,2000000,1020306
1956,54169692,初穗投資有限公司,臺北市大安區敦化南路2段77號16樓之2,王真如,52000000,1020306
1957,54169709,聯鼎國際開發有限公司,臺北市中正區衡陽路10號12樓,呂芳林,1000000,1020306
1958,54169715,瑞邑投資興業有限公司,臺北市信義區基隆路1段155號7樓,謝弘旻,3000000,1020307
1959,54169721,甜蜜有限公司,臺北市大安區光復南路290巷53號,徐卉家,1800000,1020306
1960,54169736,達興開發工程有限公司,臺北市中山區農安街196號,翁卉娥,1000000,1020306
1961,54169742,亞洲樂活發展有限公司,臺北市信義區信義路5段5號2樓,杜美妮,1000000,1020307
1962,54169757,臥德有限公司,臺北市中山區中山北路1段83巷20號5樓之6,陳毅睿,1000000,1020306
1963,54169763,舒堤苑生活事業股份有限公司,臺北市中山區松江路63巷16號1樓,陳安莉,8000000,1020306
1964,54169779,喜樂啤映像有限公司,臺北市信義區忠孝東路4段560號10樓之2,榮樂,1200000,1020306
1965,54169784,得順昇投資有限公司,臺北市大安區敦化南路2段105號19樓,詹信亮,8000000,1020306
1966,54169790,鑫鑫美容用品有限公司,臺北市士林區中正路223巷15號1樓,張芸茜,500000,1020306
1967,54169807,福祿寶有限公司,臺北市大安區辛亥路3段1號,石天宇,1000000,1020306
1968,54169813,威高生技股份有限公司,臺北市中正區水源路65號,呂台年,3000000,1020307
1969,54169829,延笙開發股份有限公司,臺北市大安區溫洲街12巷17之1號,涂智益,5000000,1020306
1970,54169834,歐鼎星創意有限公司,臺北市信義區基隆路2段145號9樓之1,林婉婷,1000000,1020306
1971,54169840,台灣聯可有限公司,臺北市中山區林森北路380號7樓之1,"LinkMyGoods Holding Co., Ltd 英屬維京群島商聯可有限公司",500000,1020306
1972,54169855,艾力文化事業股份有限公司,臺北市信義區忠孝東路4段559巷1號3樓,林?渝,1000000,1020306
1973,54169861,直方大建設股份有限公司,臺北市中山區長安東路2段246號10樓之2,阮允哲,80000000,1020306
1974,54169877,浩淇工程股份有限公司,臺北市南港區成福路74巷9號,余信賢,30000000,1020306
1975,54169882,全球觀管理顧問股份有限公司,臺北市松山區南京東路4段130號2樓之1,楊宗佩,100000,1020307
1976,54169898,寵樂保投資股份有限公司,臺北市南港區園區街3號12樓之3,黃本康,30000000,1020307
1977,54169911,一禮餐飲股份有限公司,臺北市中山區南京東路3段133號地下1樓,莊村徹,10000000,1020306
1978,54169927,榮光世紀有限公司,臺北市大安區羅斯福路3段301號4樓之1,謝京樺,1000000,1020306
1979,54169932,大鳥健康事業有限公司,臺北市信義區莊敬路356號1樓,舒文斌,7000000,1020307
1980,54169948,仕懋科技有限公司,臺北市北投區立德路120巷16弄1號4樓,趙紹玲,5000000,1020307
1981,54169953,八八五徵信有限公司,臺北市中山區八德路2段245號12樓之1,趙柏凱,100000,1020307
1982,54169969,發現真相網徵信有限公司,臺北市中山區八德路2段245號12樓之1,趙柏凱,100000,1020307
1983,54169975,九九五徵信有限公司,臺北市中山區八德路2段245號12樓之1,趙柏凱,100000,1020307
1984,54169980,發現真相網有限公司,臺北市中山區八德路2段245號12樓之1,趙柏凱,100000,1020307
1985,54169996,錢進媒體廣告股份有限公司,臺北市中山區八德路2段245號12樓之1,趙柏凱,100000,1020307
1986,54170001,亞承國際有限公司,臺北市信義區信義路6段51號1樓,陳漢承,3000000,1020307
1987,54170017,金發有限公司,臺北市南港區興華路70號1樓,盧瑞鳳,500000,1020307
1988,54170023,祐林材料有限公司,臺北市萬華區大理街160巷20弄5號1樓,江衍坤,51000,1020307
1989,54170038,瑪魯國際有限公司,臺北市士林區忠誠路1段171巷2號,林怡君,500000,1020307
1990,54170059,吉寶系統有限公司,臺北市大安區和平東路1段182號9樓,汪鼎耀,3000000,1020307
1991,54170065,美莊國際開發有限公司,臺北市中山區吉林路174巷20號3樓,譚佳宸,500000,1020307
1992,54170071,第一大道生技國際有限公司,臺北市北投區中央南路2段34巷13號4樓,袁敏庭,1000000,1020307
1993,54170086,啤瓦多創意行銷有限公司,臺北市中正區金門街24巷35號,周崇民,2000000,1020307
1994,54170092,法巖開發有限公司,臺北市中山區南京東路3段189號8樓,洪秀華,100000,1020307
1995,54170109,專案管理顧問有限公司,臺北市松山區南京東路3段287號10樓,游振昌,2000000,1020307
1996,54170115,雷技資訊科技有限公司,臺北市南港區三重路19之11號3樓,陳建榮,2320000,1020307
1997,54170121,大熹有限公司,臺北市松山區南京東路5段118號6樓之3,方佳美,3680000,1020307
1998,54170136,大盛不動產有限公司,臺北市萬華區長沙街2段91號5樓之5,林資盛,500000,1020307
1999,54170142,醣基生醫股份有限公司,臺北市松山區敦化南路1段3號10樓之3,路孔明,1500000,1020308
2000,54170157,上為數位科技有限公司,臺北市文山區仙岩路22巷25號13樓,楊東華,200000,1020307
2001,54170163,御麗投資股份有限公司,臺北市大安區羅斯福路2段79號11樓之2,林宗輝,10000000,1020307
2002,54170179,光宇洋國際有限公司,臺北市南港區經貿二路235巷57號5樓,彭蔡金?,1000000,1020307
2003,54170184,藝臻設計工程有限公司,臺北市中正區中華路2段97號地下,陳玲妍,3000000,1020307
2004,54170190,元創室內裝修規劃股份有限公司,臺北市松山區敦化北路150號11樓,黃義豐,50000000,1020307
2005,54170207,愛情一號股份有限公司,臺北市大安區忠孝東路4段170巷18弄2號2樓之1,陳鴻儀,1550000,1020307
2006,54170213,健荃生醫科技股份有限公司,臺北市大安區信義路3段164之2號3樓,廖美珠,5000000,1020307
2007,54170229,蓓麗嘉國際股份有限公司,臺北市中山區龍江路96號9樓,王書煌,1000000,1020307
2008,54170234,易恬科技有限公司,臺北市大同區華陰街42之57號1樓,李徐月美,250000,1020307
2009,54170240,建鑫事業有限公司,臺北市中山區林森北路263號10樓之4,陳福妹,1010000,1020307
2010,54170255,愛新鮮食材股份有限公司,臺北市萬華區環河南路3段27號1樓,葉茂清,24000000,1020307
2011,54170261,寶慈貿易有限公司,臺北市信義區松德路171號3樓,陳翠華,1500000,1020307
2012,54170277,逢星投資股份有限公司,臺北市松山區南京東路3段311號3樓,成安有限公司,25000000,1020307
2013,54170298,普誠管理顧問有限公司,臺北市中山區民權東路2段26號7樓之4,靳知勇,100000,1020307
2014,54170305,炎棠美學股份有限公司,臺北市大安區復興南路1段126巷1號2樓之9,張志宸,3000000,1020308
2015,54170311,超能國際有限公司,臺北市中正區忠孝西路1段50號21樓之27,賴鵬超,1000000,1020307
2016,54170327,富勝發展股份有限公司,臺北市大安區安和路2段7號7樓,鍾伯仁,5000000,1020307
2017,54170332,賦郁企業有限公司,臺北市中山區南京西路1之1號10樓,林淑敏,500000,1020307
2018,54170348,麒麟尚品有限公司,臺北市南港區重陽路59號,黃則揚,6000000,1020307
2019,54170353,臺德顧問有限公司,臺北市大安區忠孝東路4段107號12樓之6,孫珮瑜,100000,1020307
2020,54170369,雄鼎實業有限公司,臺北市士林區重慶北路4段240號10樓,潘高祿,300000,1020307
2021,54170375,杰裕有限公司,臺北市信義區松山路465巷27弄20號4樓,曾惠玲,500000,1020307
2022,54170396,嵩鼎國際股份有限公司,臺北市大安區通化街171巷30弄14號1樓,張君豪,1000000,1020307
2023,54170403,漢品科技有限公司,臺北市萬華區西園路1段125巷7號2樓,吳保賢,1000000,1020308
2024,54170419,台灣杰歌沙國際有限公司,臺北市文山區汀州路4段189號6樓,曾惠玲,500000,1020307
2025,54170425,中山國際貿開有限公司,臺北市松山區南京東路5段225號11樓,小林秀樹,1300000,1020308
2026,54170430,三童開發股份有限公司,臺北市中山區農安街77巷9弄4號(1樓),范秋雲,300000,1020308
2027,54170451,森銳數位科技股份有限公司,臺北市大同區重慶北路3段243巷42號1樓,李牧耘,5000000,1020308
2028,54170467,久生億有限公司,臺北市大同區興城街39號1樓,高菁憶,1000000,1020308
2029,54170473,晨星旅行社有限公司,臺北市中正區忠孝東路2段100號10樓,吳比中,6000000,1020308
2030,54170488,台隼科技有限公司,臺北市士林區中正路236巷26號5樓,吳儉賢,500000,1020308
2031,54170494,里金館有限公司,臺北市南港區忠孝東路6段81巷22號2樓,李東陽,500000,1020308
2032,54170516,盧果科技娛樂有限公司,臺北市中正區寧波西街41號,盧頞,1000000,1020308
2033,54170522,滿滿額娛樂有限公司,臺北市信義區忠孝東路5段1之6號10樓,陳其遠,1500000,1020308
2034,54170537,凱錫科技行銷股份有限公司,臺北市中山區長安東路1段16號8樓之7,葉建興,3600000,1020308
2035,54170543,升陽實業有限公司,臺北市南港區富康街13號2樓,蘇楓雅,1000000,1020308
2036,54170564,詳緯工程有限公司,臺北市文山區興隆路3段185巷13弄4號4樓,鄭秉緯,5000000,1020308
2037,54170570,均驊投資有限公司,臺北市松山區南京東路5段56號11樓,吳宜珍,3000000,1020308
2038,54170585,美魔世代有限公司,臺北市中山區長安東路1段20號9樓,江映瑤,200000,1020308
2039,54170591,御程科技股份有限公司,臺北市士林區福國路19號2樓,大熊正樹,4000000,1020308
2040,54170608,安卓健生技股份有限公司,臺北市中山區民生東路1段26號5樓之9,陳致中,2000000,1020308
2041,54170614,力威勒化學有限公司,臺北市中山區南京東路3段101號4樓,陳昱達,100000,1020308
2042,54170620,珍國際精品服飾有限公司,臺北市士林區中山北路7段154巷7號1樓,張瑞珍,300000,1020308
2043,54170635,即時通通訊有限公司,臺北市大同區迪化街2段275巷17號2樓,林志恆,1000000,1020308
2044,54170641,鼎原股份有限公司,臺北市士林區葫蘆街54巷30號,謝耀德,1000000,1020308
2045,54170656,金瑞山建設有限公司,臺北市萬華區長沙街2段50號3樓,蔡丹華,1200000,1020308
2046,54170662,祥通國際實業有限公司,臺北市松山區南京東路5段163號10樓,許偉伸,1050000,1020308
2047,54170683,雷頻有限公司,臺北市大安區忠孝東路4段295號3樓,鄭惠昌,1000000,1020308
2048,54170699,奇蹟雲端服務有限公司,臺北市大同區重慶北路1段26巷9弄1號2樓,譚孟婷,1000000,1020308
2049,54170706,世謙管理顧問股份有限公司,臺北市內湖區陽光街321巷26號7樓之6,李麗娌,100000,1020308
2050,54170712,惠宏企業管理顧問有限公司,臺北市信義區基隆路1段159號18樓之2,彭惠珠,500000,1020308
2051,54170728,信實國際企業有限公司,臺北市士林區中山北路5段751巷13號2樓,林清海,200000,1020308
2052,54170733,泰亞通訊有限公司,臺北市大同區民權西路85號,黃柏欽,1000000,1020308
2053,54170749,富琳有限公司,臺北市北投區大業路298號,李青芸,3000000,1020308
2054,54170754,蓮潭休閒股份有限公司,臺北市中山區林森北路380號9樓,林舒彥,500000,1020308
2055,54170760,琨甯國際貿易有限公司,臺北市中山區長春路220號7樓之9,黃許慧真,1000000,1020308
2056,54170776,聯網數位科技股份有限公司,臺北市大安區忠孝東路4段285號14樓之1,柳逸義,462000000,1020308
2057,54170781,杜克林有限公司,臺北市大安區仁愛路4段345巷4弄10號1樓,林恆慶,600000,1020308
2058,54170797,創堂廣告股份有限公司,臺北市中山區民生東路2段147巷5弄14號,張志揚,1000000,1020308
2059,54170804,台灣之星移動電信股份有限公司,臺北市大安區敦化南路2段97號35樓,陳明霞,1000000,1020308
2060,54170810,帝炫股份有限公司,臺北市信義區松德路159號14樓,陳柏蒼,2000000,1020308
2061,54170826,傑而股份有限公司,臺北市大安區忠孝東路4段341號9樓之3,張詠興,1100000,1020308
2062,54170831,昕晟管理顧問股份有限公司,臺北市大安區復興南路2段84號15樓之2,潘祖恩,500000,1020308
2063,54170847,熱點數位科技有限公司,臺北市松山區寶清街31號6樓,施裕森,10000000,1020308
2064,54170852,立馳數位有限公司,臺北市松山區民權東路3段142號11樓,游雅棠,500000,1020311
2065,54170868,萊恩菲爾管理顧問有限公司,臺北市文山區忠順街1段41巷6號,何崇正,50000,1020311
2066,54170874,友翔資訊有限公司,臺北市大同區承德路2段215號5樓之4,邱峻翔,1000000,1020311
2067,54170889,雲程科技有限公司,臺北市內湖區成功路2段328號12樓之1,侯鈞耀,5000000,1020311
2068,54170895,葆威國際有限公司,臺北市中山區復興北路48號3樓,鍾志強,1000000,1020311
2069,54170918,焦點設計有限公司,臺北市南港區玉成街52巷2弄2號4樓,陳榮輝,1000000,1020311
2070,54170924,晨名資訊股份有限公司,臺北市中正區許昌街42之1號10樓,張新和,1000000,1020311
2071,54170939,德意國際有限公司,臺北市南港區成功路1段32號3樓之9,包遵德,2000000,1020311
2072,54170945,寅詠有限公司,臺北市中正區衡陽路51號10樓之4,周昀生,200000,1020311
2073,54170966,大興文化傳播事業有限公司,臺北市北投區石牌路2段95號6樓之1,張錫月,200000,1020311
2074,54170972,好事通國際有限公司,臺北市文山區試院路4巷11號4樓,孟憲正,1000000,1020311
2075,54170987,大清居家生活有限公司,臺北市內湖區內湖路1段313號3樓,陳瀅清,1000000,1020311
2076,54170993,鋐璟建設股份有限公司,臺北市內湖區瑞光路258巷2號4樓之2,施長寬,50000000,1020311
2077,54171000,享典企業有限公司,臺北市中山區南京東路3段208號4樓,王素卿,500000,1020311
2078,54171016,寶島不動產股份有限公司,臺北市松山區八德路4段465號2樓,黃碩雄,1000000,1020311
2079,54171022,順鴻防火綠建材有限公司,臺北市文山區萬美街1段29號,許鴻章,1000000,1020311
2080,54171037,全方位餐飲事業有限公司,臺北市信義區基隆路1段364巷12號6樓,祝忠義,1000000,1020311
2081,54171043,濡品有限公司,臺北市大安區和平東路3段380號,謝志燊,1000000,1020311
2082,54171058,關港貿網路服務股份有限公司,臺北市中正區紹興北街31巷6號7樓之2,賴年興,2000000,1020311
2083,54171064,盈茂國際有限公司,臺北市信義區基隆路1段420號2樓之3,王月伶,20000000,1020311
2084,54171070,綺麗紡有限公司,臺北市南港區成功路1段82巷13號2樓,何佳宴,1000000,1020311
2085,54171085,侑伸科技有限公司,臺北市南港區市民大道7段186號1樓,鄭宇鵬,1500000,1020311
2086,54171108,泉發企業有限公司,臺北市中山區民生東路1段26號,陳伯修,3000000,1020311
2087,54171114,昌潤投資股份有限公司,臺北市大同區延平北路1段22號4樓,張演堂,29000000,1020311
2088,54171120,嘉誠聯禾股份有限公司,臺北市信義區忠孝東路5段372巷28弄13號1樓,王韻珍,2000000,1020312
2089,54171135,豐昌興有限公司,臺北市內湖區五分街27號5樓,陳清萍,1000000,1020311
2090,54171141,創源美學股份有限公司,臺北市大安區師大路93巷13號（1樓）,廖啟鈞,3000000,1020311
2091,54171156,普?企業有限公司,臺北市內湖區民權東路6段62號3樓,袁麒峻,500000,1020311
2092,54171162,鴻華潤滑油股份有限公司,臺北市中山區南京東路3段225號9樓之1,陳麗美,10000000,1020311
2093,54171178,景惠有限公司,臺北市松山區民生東路5段27巷9弄31號1樓,楊欽銘,10000000,1020312
2094,54171183,賈上飲食有限公司,臺北市大安區安和路1段33號,謝楷強,1000000,1020312
2095,54171199,潮霖資產有限公司,臺北市中山區天祥路59號6樓之2,廖啟成,1000000,1020312
2096,54171206,賢如有限公司,臺北市中山區龍江路120巷5號1樓,陳賢三,1000000,1020312
2097,54171212,邦士達科技股份有限公司,臺北市內湖區新明路333巷1號2樓,趙孟雅,5000000,1020312
2098,54171228,安貝克有限公司,臺北市北投區振華街4號1樓,周文祥,5000000,1020312
2099,54171233,裕鑫實業有限公司,臺北市大安區忠孝東路4段155號12樓之3,黃玉梅,100000,1020312
2100,54171249,展利興業有限公司,臺北市信義區忠孝東路5段236巷37弄13號1樓,王舒儀,600000,1020312
2101,54171254,圓馨有限公司,臺北市士林區福國路34號1樓,鍾明珠,1000000,1020312
2102,54171260,潮元素國際有限公司,臺北市大安區和平東路1段10號8樓,尤文傑,2000000,1020312
2103,54171276,美達香肉鬆食品有限公司,臺北市文山區興隆路4段88號1樓,江耀明,500000,1020312
2104,54171281,春麟工程有限公司,臺北市中山區民生東路2段151號6樓,曾聖傑,500000,1020312
2105,54171297,如實股份有限公司,臺北市松山區民權東路3段160巷19弄32號1樓,李君蕙,5000000,1020312
2106,54171304,安昕科技有限公司,臺北市信義區基隆路1段159號18樓,余忠政,500000,1020312
2107,54171326,阿薩特資產顧問有限公司,臺北市中正區寧波西街97號10樓之2,陳泰,100000,1020312
2108,54171347,樂庭實業有限公司,臺北市大安區敦化南路1段187巷66號1樓,柯燁庭,1000000,1020312
2109,54171352,岱醇有限公司,臺北市中山區南京東路3段201號3樓,劉遵五,50000,1020312
2110,54171368,艾爾頓有限公司,臺北市信義區忠孝東路5段1號12樓,鄭永吉,200000,1020312
2111,54171374,台灣冠泓國際有限公司,臺北市大安區敦化南路2段267號12樓之3,陳城(CHAN SHING),500000,1020312
2112,54171389,佳姿被動養生有限公司,臺北市中山區一江街24號2樓,張佳姿,100000,1020312
2113,54171395,京饌國際有限公司,臺北市內湖區安泰街51巷2號3樓,陳聖文,1000000,1020312
2114,54171402,玉琳科技有限公司,臺北市士林區大南路419號8樓,莊玉琳,1000000,1020312
2115,54171418,水泉興業有限公司,臺北市大安區信義路4段155號5樓之3,林俊欽,500000,1020312
